screen_name,status_text,status_created_at
woodstock1000,"RT @newspluscokr: 文 대통령, 김영남과 女 아이스하키팀 첫 경기 관람
https://t.co/s8JCaD95AW",Sat Feb 10 09:41:09 +0000 2018
jineun_123,"RT @hwantastic_0527: 드디어!! 워너원 아는형님 완전체 출연 기사❣❣벌써 너무너무 기대되면서 그냥 완전 꿀잼일듯 ㅜㅜ 아 얼나마 기다려야할까요? 완전 기대중😍😍
기사 링크👉 https://t.co/p9G6liFDa5
#워너원 #아는형…",Thu Feb 08 08:02:24 +0000 2018
woodehao,RT @MnetMcountdown: 오늘! #엠카운트다운~을 이끌어 줄 #스페셜MC #세븐틴 #원우 #정한 #호시 군!! 지금은 몇 시? 호시???? 엠시~~~이!!! 쉴 틈 없이 꿀잼 예상! 엠씨단의 활약!!! 설렘주의보~~~팬미팅! 그리고 본방사…,Thu Feb 08 09:35:20 +0000 2018
eevee_fanfan,RT @MB_destiny9397: จำเป็นต้องหล่อขนาดนี้มั้ยนนนนน่เ่นนว่ดเาสิดำพึจงทเหีวว้ดดดเง #MarkTuan https://t.co/8q6pz2omID,Sat Feb 10 10:43:27 +0000 2018
chuumlaude,Guess who graduated tomorrow?😂 https://t.co/cb5tldL9Wl,Thu Feb 08 16:06:04 +0000 2018
oGaMPKtVDIB6lR9,"RT @rainbow19660: 최저임금 올랐다고 ㅈㄹㅂㄱ을 하면서 기사를 도배하던 기레기님들이 임금 인상을 요구하면 안되지요!!!

임금인상 요구 조선일보 노조 ""현장 사기 많이 떨어졌다"" | 다음뉴스 https://t.co/iL0Q1kU7ry",Thu Feb 08 22:41:24 +0000 2018
YOONGI_OBO,"RT @insight_co_kr: 가볍게 '세계 랭킹 12위' 먹음 ㅋㅋㅋㅋ
https://t.co/lj8Hu8uSdN",Sat Feb 10 09:24:59 +0000 2018
joanathark,RT @jane_chun_99: https://t.co/BpUQtGdkSS,Sat Feb 10 01:28:53 +0000 2018
maelyn_29,"RT @bts_love_myself: 자신을 포함한 우리 모두는, 누구나 사랑 받을 자격이 있습니다.

자기 자신을 사랑하고, 또 다른 이들을 사랑하세요.

Love Myself를 향한 첫 시작은 자신을 사랑하는 모습을 담은 사진을 #BTSLoveM…",Thu Feb 08 14:03:41 +0000 2018
_O94A,"RT @dannyoppakpop: MXM(Brandnew Boys) 2ND FANMEETING MATCH UP ticket
if you want please dm

#MXM #MXM #임영민 #김동현 https://t.co/DOt0yBNLQd",Fri Feb 09 13:30:18 +0000 2018
i_m_sseung,"RT @insight_co_kr: 이 남자의 매력에 자꾸만 빠져든다..
https://t.co/0XOSufFB5O",Sat Feb 10 00:17:02 +0000 2018
harusesigan,근데 나 뇌장작렬걸 저주... 랄지 뭔가 이상하게 안됨.,Fri Feb 09 16:53:55 +0000 2018
saikaewii,"RT @KOONSwk: ตลก มีคนบอกว่า เจออันนี้ที่ป้ายรถบัส 55555
ในป้ายรูปอง เขียนไว้ว่า “เคยเห็นคนๆนีกันมั้ยคะ? เพราะว่าเค้าน่ารักมากเลยค่ะ!!!! นี่…",Sat Feb 10 06:13:01 +0000 2018
mianhaetaehyung,LUDZIE BLAGAM POWIEDZCIE MI CZY BTS WYSTEPUJA NA CEREMONII OTWARCIA? #Pjongczang2018,Fri Feb 09 09:37:43 +0000 2018
cherrytomatox2,"RT @carrotcake0311: #하정우 #힐링캠프
매년 &lt;신년특집 하정우&gt; 도입이 시급합니다. https://t.co/5hqC4xvLLw",Fri Feb 09 03:29:46 +0000 2018
hesu0506,"RT @guardrabbit_pp: 나중에 역사 교과서나 음악 교과서 “가수 엑소는 평창 동계올림픽 폐막식에서 한국을 대표로 무대에 올랐다”라고 실려있는거 있으면 대박이겠다
#iHeartAwards #BestFanArmy #EXOL @weareone…",Sat Feb 10 13:25:28 +0000 2018
dufqjq,"RT @waitingpark: ""예술가들이니까, 천재니까 이해해야 한다""는 말에 유감이다. 취재해본 예술가도 그렇고 역사를 봐도 모든 예술가가 옆 사람에게 문제를 일으키진 않았다. 과학 분야의 천재는 몇 분 어릴때 같이 지냈는데, 매우 친절한 성격이…",Fri Feb 09 16:15:23 +0000 2018
W7VOA,"Women’s 500m speed skating heat viewed by @SecondLady, @VP and @moonriver365. https://t.co/1t1DbAXl9I",Sat Feb 10 10:52:17 +0000 2018
sooncoups,"RT @MnetMAMA: [#MCOUNTDOWN] Ep.557｜#SEVENTEEN - #THANKS ♪
World No.1 KPOP Chart Show M COUNTDOWN #Mnet
▶ https://t.co/jqMgWEzmO0 https://t.…",Thu Feb 08 12:25:57 +0000 2018
Jong_nin,"RT @hyunjung04222: #EXOL #iHeartAwards #BestFanArmy @weareoneEXO
어디서 줍줍한건데... 종대가 광고 모델이면 맨날 저것만 마시는데.... https://t.co/btwVEql75i",Fri Feb 09 12:56:31 +0000 2018
kookiekind,"RT @ARMYCLOCK_8PM: ayo! it's your ARMY in charge for 8PM! are you ready? let's go! 💜
#iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https://t…",Sat Feb 10 11:23:11 +0000 2018
heekim38,"RT @ckjkmc4: 그래.  김어준이 감잡았구나.
생각도 못했던거네..
작업댓글 성향이 오로지 정부 까는데만 집중되고있지 이,박을 쉴드친다거나 야당들 기사엔 작업을 안한다.
삼성+네이버+공작조의 합작임을 지극히 의심케 된다.",Sat Feb 10 01:22:06 +0000 2018
KunvadeeFah,RT @KOONSwk: ขอพูดถึง LAP หน่อย เป็นแบรนด์ที่ราคาสูงเบาๆ(แต่เอาจริงเสื้อผ้าแบรนด์ก็ราคานี้) แต่ทำแพคเก็จทุกอย่างดีมาก ทั้งถุงรูปแดเนียล กล่…,Fri Feb 09 03:00:20 +0000 2018
justongongong,RT @KOONSwk: ขำ คือไอจี มีคนเล่นเยอะแล้ว เลยไปเบ่นในสตอรี่เฟส 555555555555 https://t.co/3hEkjg6eYE,Thu Feb 08 09:41:20 +0000 2018
MYLUVGIRLJH,"어 승 토
차 리 트
피 는 넘",Sat Feb 10 13:58:32 +0000 2018
yunsun2111,"RT @rlaqurtn: 펜스 부통령은 리셉션에 오기 전에 천안함 기념관에 가서 북한 인권 문제를 작심하고 비판했습니다.  ㅡ 펜스가 오히려 한국대통령 같고 문재인은 북한 외교부 장관 같어

'강경 대북압박' 냉랭한 신경전 끝 美·日 외교 결례 논란…",Fri Feb 09 16:07:20 +0000 2018
para_pat,"RT @fairytaleblisss: 180204 &lt;아가새 연구론&gt; 팬미팅

you’re one in a million 🐰🐱

#갓세븐 #마크 #진영 #MarkTuan #Jinyoung https://t.co/N2OLp60hnk",Thu Feb 08 08:07:38 +0000 2018
hs3388ok,RT @chogoons: ?? 아까 블랙하우스 네이버 순위 7위인가까지 봤었는데 잠깐 사라짐. 그리고 다시 등장. https://t.co/HYRnAodipU,Thu Feb 08 15:44:10 +0000 2018
idoido_930112,"RT @aim_DO_lover: i Heart vote challenge 
아이하트 첼린지 

2,000RT 사진공개
2,000RT this photo will be release

Baby Kyungsoo 🐧

#iHeartAwards #BestF…",Fri Feb 09 12:17:38 +0000 2018
skywalker2030,김여정 신신애 닮음. 세상은 요지경 부른 가수,Fri Feb 09 05:57:30 +0000 2018
CHANPPEUM_924,"RT @aim_DO_lover: i Heart vote challenge 
아이하트 첼린지 

2,000RT 사진공개
2,000RT this photo will be release

Baby Kyungsoo 🐧

#iHeartAwards #BestF…",Thu Feb 08 17:47:09 +0000 2018
ymb612,RT @Jaemyung_Lee: 성남시 평창올림픽 '차별행보'…＂셔틀·한반도기게양·응원단구성＂ (출처 : 아시아경제) https://t.co/xHB3jGtmtm,Fri Feb 09 06:02:04 +0000 2018
redthread95,"RT @nickygoeswild: เขียนอะไรที่ทำให้ใจสั่น version นุ้ง
พิ้จองฮัน: ผมชอบนูน่านะครับ 
VS
เขียนอะไรที่ทำให้ใจสั่น version พิ้
พิ้จองฮัน: ชอบน…",Sat Feb 10 12:04:05 +0000 2018
exo2012exol0408,"RT @totobenee: 흑발 찬열이도 대박이지만 염색머리 찬열이가 최고라고 생각합니다..... 잘생겨서 고마워... 

#EXOL #BestFanArmy #iHeartAwards @weareoneEXO https://t.co/8EYtkqrdT5",Fri Feb 09 07:32:16 +0000 2018
plumsuga_,RT @rhrhekfr0613: @plumsuga_ @BTS_twt #iHeartAwards #BTSARMY #BestFanArmy @BTS_twt,Thu Feb 08 10:05:59 +0000 2018
MoonFlower_0318,"RT @compury_jaewoo: 검정 다음은 분홍이에요! 기다리셨죠! 
지금 입니다! 라잇 나우!

""분홍분홍+청청청청 키보드"" 이벤트♥

1. 컴퓨리 팔로우하기!
2. 이벤트 리트윗하기!
3. 기다리기!

2018년 2월 9일 17시 1명

컴…",Fri Feb 09 01:54:16 +0000 2018
taetae_4313,"RT @wldmmm88: JIN RJ
#BestFanArmy #iHeartAwards #BTSARMY @BTS_twt 악 짜증나 앗 앗 악 악 악 집가기시러 ㅠ ㅠ 살랴줘ㅓ",Fri Feb 09 14:36:50 +0000 2018
sudgirl56,"RT @maybenextlife61: 책 읽어주다가도 작고 귀여운 거 보면 우리 백현 생각부터 나는데,

그 다음 페이지에서 ‘으르렁’까지 나와주면 그냥 끝나는거임 ㅠㅠ

#EXOL #iHeartAwards #BestFanArmy @weareoneE…",Sat Feb 10 09:46:11 +0000 2018
didadalalida,"RT @BobbyQ1221: 20180208 컬투쇼

#김지원 #바비 #바비큐

예뻐서 감탄하고 있다...😆😆😆 https://t.co/P7twnSIy9Q",Thu Feb 08 13:36:09 +0000 2018
indiedevsunite,"RT @Mobirum_World: #Action #racing #game Planetoid Pioneers by #indiedev @DataRealms is FINALLY on #Steam today😍! (2/8) 
Amazing #physics!…",Fri Feb 09 10:15:18 +0000 2018
grass_leaf,"RT @murutukus: 안철수나 유승민도 그렇지만 홍준표는 왜 이리 세상 다 망한 표정으로 앉아 있는 거임? 

망해야 되는 평창올림픽이 생각보다 흥하고 사람들이 좋아해서 속상해서 그러는가.. https://t.co/VIwzKhwiu8",Sat Feb 10 12:27:19 +0000 2018
twice_spring,"브로콜리너마저 - 잊어버리고 싶어요 #NowPlaying 서울특별시 영등포구, 경기도 고양시, 명성운수 830번, 경부선 통근전철, 경기도 수원시, 영등포역, 수원역과 수원터미널, 헛웃음 나오는 잃어버린 시간들.",Thu Feb 08 13:39:48 +0000 2018
B5FTe79YvUASsTv,"RT @dytpqdlxn: CBS는 무슨 목적으로 거짓방송을 했는지??
역쉬 돈 때문인가?

#반국가반사회반종교 #한기총부패 #CBS거짓방송 #CBS아웃 #광화문집회 https://t.co/jiPQIBDxeL",Fri Feb 09 11:50:42 +0000 2018
Vmd5H,"RT @kookkoo970901: 배부른데...이제 고만 쳐먹구 자야지 헤헤헤헤헤헿 정구가 사랑해 충성충성충성

#iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https://t.co/LNHUnDQ4dy",Sat Feb 10 14:39:25 +0000 2018
dneeedn,"RT @KOONSwk: ตลก มีคนบอกว่า เจออันนี้ที่ป้ายรถบัส 55555
ในป้ายรูปอง เขียนไว้ว่า “เคยเห็นคนๆนีกันมั้ยคะ? เพราะว่าเค้าน่ารักมากเลยค่ะ!!!! นี่…",Sat Feb 10 08:04:51 +0000 2018
Booppay_pum,RT @MB_destiny9397: กราบขอพรสิ่งศักดิ์สิทธิ์ ขอให้วันนี้เมนอย่าคว่ำเรือ 5555555555,Sat Feb 10 07:12:28 +0000 2018
nikeoffwhite,"RT @HuffPostKorea: 이재용에게 실형 선고한 1심 재판장이 사표를 냈다
https://t.co/FZIrZMHXgE https://t.co/nRM2TlNlS0",Fri Feb 09 02:42:05 +0000 2018
PasticheTae,"goodnight world 
#iHeartAwards #BestFanArmy #BTSARMY @BTS_twt",Fri Feb 09 20:15:55 +0000 2018
hope_s2_army,RT @como3535: 개회식때 장구 태극 변신 https://t.co/r6pXzr5x5N,Fri Feb 09 15:14:49 +0000 2018
zoohyup,@angsangho 조원진 원내에요!,Fri Feb 09 06:40:57 +0000 2018
munh_33,RT @tsetseg00: Би хvvгээ сайн хvн болгож есгеж байгаашvv! Тануус охидуудаа бас сайхан есгеерей. Удахгvй халзагнах vе ирэхээр эрчvvд нь сайх…,Sat Feb 10 11:23:39 +0000 2018
bill_and_coo_,RT @yaebyeol: 님들 수학숙제 어려울때 콴다라는 앱쓰세요! 이런식으로 앱들어가서 사진찍으면 풀이나오더라고요.. 왜방금 알았을까 https://t.co/pGeMtE2zrb,Sat Feb 10 03:20:16 +0000 2018
aisyahchah__,@niksyarafeena Tu laaaa siye thomas mulo nk selamatkan minho dpt jer minho newt nk jd zombie dh phtu dio sruh thomas bunuh dio sedihhhh.,Sat Feb 10 00:47:07 +0000 2018
f8JyEWVcP5EapSq,"RT @dytpqdlxn: 자원봉사가 반사회라는게 말이 되는지 참... 
봉사하는거보니 좋더만 한기총은 왜 그거러지????

#반국가_반사회_반종교 #광화문광장 #한기총부패 #CBS아웃 #한기총급감 https://t.co/zBn8ZSBKS0",Sat Feb 10 08:18:27 +0000 2018
sunikiii,"RT @hgk615: 이번 기회에 자기들의 국익만 내세우는 주변국들에게 우리정부도 우리의 국익을 쉽게 포기하지 않는다는 것, 특히 한반도 평화는 우리의 생존이 걸린 문제이니 당사자인 우리의 입장이 가장 중요하다는 점을... https://t.co/m…",Sat Feb 10 08:42:38 +0000 2018
deimosov,@Yumami_mystic 희희 잘주무셨다니 아주 쫗습니다 매미밈 오늘 하루 쫀 하루 보내시긔~♡♡♡,Fri Feb 09 00:34:52 +0000 2018
bakchaorum,RT @yonhaptweet: '바가지 요금'에 올림픽 손님 떠났다…대규모 공실 사태 현실로  https://t.co/aepUcfM5ZH #평창 #동계올림픽 https://t.co/HevwJnT93D,Fri Feb 09 19:05:13 +0000 2018
PokPana,"RT @Oh_0ng: MC: *asked about roommates*
Daniel: We've decided to room with the member we're comfortable with
MC: Anyone would like to revea…",Fri Feb 09 09:04:14 +0000 2018
Fe2O3bengala,"RT @morugessoyo_bot: モルゲッソヨが18時をお知らせします
　　＿ 
　/　　ヽ 
　|　　 ｜　  18
_ノ　　　ヽ  n　 
⌒｀ー⌒`ヽ( E) 
(　.人 .人　γ / 
=(こ/こ/　｀^",Fri Feb 09 10:32:53 +0000 2018
love_me_right63,올림픽 공연으로 가온 불참 너무 좋음ㅎㅎ 이렇게 행복하게 하는 불참 소식은 처음이넹 #iHeartAwards #BestFanArmy #EXOL @weareoneEXO,Fri Feb 09 08:55:23 +0000 2018
star_madame,"RT @miru_0609: RT감사합니다.
연극 아마데우스 양도합니다.
3월 9일 오후 8시공연 
중블 vip석 d열 22~24중 한자리
이충주, 조정석, 함연지, 최종윤
조기예매할인 79,200원
@YeonMyuticket",Fri Feb 09 10:49:24 +0000 2018
Aby_eun,"RT @joongangilbo: ""모든 한국인 일본의 식민지배에 감사"" 미국 NBC 평창 중계 망언

햐...
https://t.co/RzUhCB7WCi https://t.co/aWcGLAPrDB",Sat Feb 10 09:12:11 +0000 2018
na_aeri,"RT @yonhaptweet: '필로폰 투약' 배우 정석원 석방…""초범이고 단순 투약""  https://t.co/OOOdaK0qJc #마약 https://t.co/VCKnLnV0yq",Fri Feb 09 10:09:35 +0000 2018
sungmi0405,"RT @qlrvkdlqlrvkdl: 1218개의 드론으로 구현한 오륜기
CG 아니고 실화 맞냐? ㄷㄷㄷㄷㄷ
국뽕 차오른다~~~~ https://t.co/hMNuqBCs7I",Sat Feb 10 08:58:54 +0000 2018
wdmstae,RT @como3535: 개회식때 장구 태극 변신 https://t.co/r6pXzr5x5N,Fri Feb 09 13:28:09 +0000 2018
Rie_enstar,RT @ahgomida: 시발마코토올렷는데 앙창방반응봐 ㅋㅋㅋㅋㅋㅋ https://t.co/OdB5OD0tK9,Thu Feb 08 11:33:05 +0000 2018
hayansajalang,"RT @congjee: 화가 난 내게 “내일  정정보도...”라고 말하던
 jtbc 송지혜 기자는 
여러번 문자를 보냈으나 대답이 없었다 
 jtbc로 두 군데나 메시지를 보내도 
아무 대답이 없다 
혹시나 해서 뉴스룸을  봤는데 
북한 공연단이 노…",Fri Feb 09 00:02:42 +0000 2018
_v_a_g_37,"RT @ktaexx_: I miss you (I miss you)
How much longer do I have to wait

SUGA SHOOKY 
#iHeartAwards #BestFanArmy #BTSARMY @BTS_twt",Sat Feb 10 14:28:57 +0000 2018
cynix_osu,아이폰은 노래 플레이리스트 만들면 곡 순서 못바꾸나? https://t.co/0s2TUEcEae,Sat Feb 10 14:33:54 +0000 2018
6n4gGFBWM6nOFNW,RT @withMBC: 울 은비 부대찌개는 평생 엠빅이 책임지겠습니다. 지금 진지합니다. #여자친구 #은하 https://t.co/C2S8KBo4hO,Fri Feb 09 17:01:50 +0000 2018
joe_rwa,"RT @hskim061: 전현희 “정치를 하지않았으면 변호사 활동을 계속하고있었을것같다. 
다만 불의를 참지못하는 성격이라 정
치가 아니더라도 어떤 형태로든 사회
적 활동을통해 정의를바로 세우는 일
을 했을 것 같다.#이니카드 
https://t.c…",Thu Feb 08 10:34:50 +0000 2018
WH_S2_SY,"RT @wonbebe0115: 171125 분당 팬싸
너의 미소는 추운 겨울에 날 따뜻하게 해줘요☀🌈
#MONSTA_X #몬스타엑스 
#HYUNGWON #형원 
@OfficialMonstaX https://t.co/gYFvQ67LH2",Fri Feb 09 06:42:18 +0000 2018
O0t7B3hYqE5GhWv,탤복치 양도해주실분 계신가요? #탤복치 #탤복치양도  #블락비인형양도  #블락비굿즈,Fri Feb 09 07:05:17 +0000 2018
jane31421,@SANDEUL920320 이뿌당♡,Fri Feb 09 04:12:03 +0000 2018
w___woo,"RT @Rose_JeongHan: 오늘 더샘 관계자 분한테 들었는데 세븐틴 뮤비에 나온 화장품들 협찬이 아니라고 함 플디 관계자 분이 오셔서 직.접. 사갔다고 함 
그리고 세븐틴 핸드크림 출시 예정임....
원래는 인터넷으로 판매할 예정이였는데 세븐…",Sat Feb 10 05:20:15 +0000 2018
your1812,RT @spirit_gom: 개회식 이건 오진거 ㅇㅈ한다 https://t.co/ou6FUVO62R,Fri Feb 09 15:58:50 +0000 2018
morningdew_96,"RT @JuicyJellyBean: 180210 대만도착
🍬
#유선호 https://t.co/H8tJOM1Jy5",Sat Feb 10 09:05:20 +0000 2018
doneom,"RT @congjee: 이걸 직접 언론에 공표하면 명예훼손으로 피소될 수 있다는 거지요 
(이 명예훼손 제도는 지금도 악인들의 명예를 지키는데 엄청 악용되고 있습니다. ) 
그런데 안건이 이사회에 넘어가는 동안 
거의 모두가 작가회의를 탈퇴해 버렸고…",Fri Feb 09 04:11:28 +0000 2018
cloudytaeguk,"RT @HITMAN_FANBASE: Remember when Namjoon was scrollin trough pics and a pic of a girl wearing lingerie came up 😂👀😏

RM KOYA 🐨

#iHeartAwar…",Thu Feb 08 17:17:47 +0000 2018
owner_of_earth,"RT @IntoBlack1996: [🔥] 171225 SBS 가요대전

너무 너무 핫 🔥🔥💋💋

#제니 #JENNIE #블랙핑크 #BLACKPINK #🖤💖 https://t.co/Vdd5fmBV9I",Thu Feb 08 21:45:34 +0000 2018
magenta01ma,"RT @i03Y9vhmAIqFtxB: 애들아우리멈추지말고변하지도말자
#절대멈추지말자_조이풀데이
우리가정말많이아끼고좋아해",Thu Feb 08 13:02:57 +0000 2018
pparansky_,"RT @MnetMAMA: [#MCOUNTDOWN] Ep.557｜#JBJ - #WonderfulDay ♪
World No.1 KPOP Chart Show M COUNTDOWN #Mnet
▶ https://t.co/2wIfEeVYxb https://t.…",Thu Feb 08 11:57:28 +0000 2018
KkFdy,Boyband pertama yang meraih 40 juta viewer di youtube adalah Super Junior - Mr. Simple.,Fri Feb 09 10:54:28 +0000 2018
PrystinSiyeon,RT BT21_Japan: 🚁 #TATA https://t.co/rGynaPfscW,Thu Feb 08 13:46:21 +0000 2018
gkfxWkr,"RT @ONLY_MOMNET_V: 🗣왜저래...? 
🗣쟤 왜저래..? 뷔 이상해 오늘
🗣정산...정산받았나..?

ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

 #iHeartAwards #BestFanArmy #BTSA…",Sat Feb 10 03:42:51 +0000 2018
wasutep14,RT @_ttnn22: คือแบบ 😭 https://t.co/HG48c4raOn,Fri Feb 09 12:20:21 +0000 2018
deuxguy,"RT @redparco: 아니, 이런 국제 행사는 잘 하면 잘 한대로 부족하면 부족한대로 즐기고 챙길 이익이나 잘 챙기면 되지, 뭘 일치단결 한 점 흠결도 없다고 우기고 있어. 국민학교가 왜 초등학교 되고 국기에 대한 맹세 문구 왜 바뀌었게. 그 국…",Sat Feb 10 06:32:31 +0000 2018
KyScarlet7,RT @MnetMcountdown: 셀카라기 보다~힙한 화보의 한 컷 같은 #승관 #디에잇 #준 군의 사진! #세븐틴 멤버들 무대 잘하는 건 물론이고 을매나 센스와 끼가 넘치는지 ㅠㅠ 오늘 저녁 6시 #엠카운트다운 에서 다함께 느껴보실게요오!!!!…,Thu Feb 08 08:14:26 +0000 2018
se_a17,"RT @hoster_17: #RT한_트친에게_손글씨

학원숙제하려고 책상에앉았는데 하기싫어서,,,쓸때 반모 헷갈릴수도있어여😅",Fri Feb 09 10:37:40 +0000 2018
cypraeww,RT @luvly_junwelry: มินฮยอนคนเพอร์เฟ็คต์อะไรไม่รู้แต่วันเรียนจบของตัวเองนี่เปรี้ยวมาก ได้ขึ้นไปรับใบจบบนเวทีด้วยแต่ไม่ได้ใส่สูทอยู่คนเดียว…,Thu Feb 08 16:40:55 +0000 2018
itaehyunqie,RT @HITMAN_FANBASE: @BTS__Europe @BigHitEnt @BTS_twt @BangtanGER_twt @ArmyBaseAustria @ger_unite_bts @bangtan_germany @ArmyBrigade13 Youre…,Fri Feb 09 00:53:16 +0000 2018
sweetpupsnote,"RT @PentagonINA: [VIDEO] 180210 Pentagon #Hui Focus 'Runaway' at 10th KPOP Festival In Japan #펜타곤 

https://t.co/WklvRaKQ6X https://t.co/XN…",Sat Feb 10 07:34:50 +0000 2018
bomon_academy,"따끈 따끈한 #봄온 합격 소식~
봄온 #아나운서 아카데미
#성동구청 취재기자 겸 리포터 정영운 합격
모두 축하해 주세요~
https://t.co/40tLqvg7M1 … …  ◀봄온 홈페이지에서 합격소식 더… https://t.co/Xu0FHctYpx",Fri Feb 09 09:40:43 +0000 2018
mangme_XP,RT @randomknow_bot: [293] 많은 과학자들에 의하면 섹스는 물고기가 처음 발명했다고 해요! https://t.co/kNvddpU84v,Sat Feb 10 05:50:08 +0000 2018
ckh81656,RT @spirit_gom: 개회식 이건 오진거 ㅇㅈ한다 https://t.co/ou6FUVO62R,Sat Feb 10 13:03:55 +0000 2018
Pattarasaya21,RT @maple140452: ไม่ใช่ว่ามีคนไปตามหาเชือกที่เตนล์ใส่นะ อีเวนนั้นสายสิญจน์😂 #เตนล์ https://t.co/oerQ9naKs8,Thu Feb 08 23:44:44 +0000 2018
ssalgui6930,@jjalgui1961 으이안ㄱ 안돼ㅠ,Sat Feb 10 11:50:40 +0000 2018
Lvehs,@JBJtwt787 나도 고마워♡♡댕규니♡♡,Thu Feb 08 15:31:21 +0000 2018
kthpjmbts,RT @MnetMcountdown: #캐럿 여러분~#세븐틴 #도겸 #디노 #민규~군의 하트 받아주세요! 오늘 #엠카운트다운~에 와주신 팬 분들 정말 감사합니다! 멋진 무대로 심쿵! 하게 만들어드릴게요!! 오늘 저녁 6시 #엠카 초대합니다~~ http…,Thu Feb 08 08:39:44 +0000 2018
inganstar,RT @sadlyamoral: 개회식을 안 보고 있는 나로는 도저히 무슨 일이 일어나고 있는지 모르겠다. 타임라인만 봐서는 인면조가 빨간 맛을 부르며 이디엠 댄스를 하고 있는데 두껍이가 나타나서 집 없는 설움을 토로하고 있다는 건가?,Fri Feb 09 15:17:59 +0000 2018
_knotcs_,"RT @BrotherSu: 오늘 드디어 더유닛 생방 투표날이라고 합니다! 이따 10시 10분부터 #9090 으로 우리 멋쟁이 보프 리더 동현이형에게 투표해주세요 🙏🏻 저도 안방 1열 본방사수 갑니드아 ,, https://t.co/p2V7WFxeLN",Sat Feb 10 09:40:38 +0000 2018
carsunone,RT @sadlyamoral: 개회식을 안 보고 있는 나로는 도저히 무슨 일이 일어나고 있는지 모르겠다. 타임라인만 봐서는 인면조가 빨간 맛을 부르며 이디엠 댄스를 하고 있는데 두껍이가 나타나서 집 없는 설움을 토로하고 있다는 건가?,Fri Feb 09 13:11:38 +0000 2018
mali_ka_pak,"@katti__real @NelyaWolf @_xiuxo_ @DO1KO @weareoneEXO @Tuan199322 @ketiss_h И еще хоьар яц со циги 🤣🤣🤣
#iHeartAwards… https://t.co/Oi439nslZL",Thu Feb 08 19:56:30 +0000 2018
xjujux13,RT @with_donghae: 180208 GMP 입국 :) 1박 2일동안 일본 라디오에 잡지 스케줄이라니😭 너무너무 수고했어😭😭 푹 쉬어요🙋‍♀️ https://t.co/dw8EMGLFlq,Thu Feb 08 14:18:59 +0000 2018
pcrpss90_,RT @maple140452: ไม่ใช่ว่ามีคนไปตามหาเชือกที่เตนล์ใส่นะ อีเวนนั้นสายสิญจน์😂 #เตนล์ https://t.co/oerQ9naKs8,Fri Feb 09 09:23:08 +0000 2018
exo4321,"RT @aim_DO_lover: i Heart vote challenge 
아이하트 첼린지 

1,000RT 사진공개
1,000RT this photo will be release

꽃 디오 💐

#iHeartAwards #BestFanArmy #E…",Thu Feb 08 09:50:47 +0000 2018
jungkook17861,"RT @btsbtslo: 와 나만 에필콘 못갔어? 나만 Whalien 52 못들었어?

에필콘 간사람
Whalien 52 들은 사람
듣고 운사람

Whalien 52 만 들으면 우는사람
에필콘 못가서 우는 사람

#iHeartAwards #BestF…",Thu Feb 08 16:30:17 +0000 2018
EXO_0408_0609,진짜 중1때 바보같은짓 한듯...봉사활동이나 할걸...후회...ㅜ,Fri Feb 09 16:56:13 +0000 2018
elle_becidilla,Food trippin' at Jemais's crib 😂 #HappyBirthdayJM ♥️🎉🎂,Thu Feb 08 10:47:09 +0000 2018
moenozoji,"RT @iruka0206: オリーブヤング、一月の売り上げトップ１０にUL-OS。
東方神起のユノユンホをモデルとして起用したULOSは昨年はトップ10内に入ってなかったが、ULOSが順位内に進入したのは男性コスメに対する関心どの高さと洗練された男性的イメージのTVCMの露出…",Thu Feb 08 09:07:56 +0000 2018
sunday0317,RT @caremapa: 신연희 구청장이 당선무효형을 선고 받았습니다. 신 구청장이 공직을 유지해서는 안 된다는 법원의 판결입니다. 그런데도 신 구청장을 떠받들고 있는 강남구청 공무원들을 보면 승진이 참 무섭습니다. 공범들도 전부 처벌 받아야 합니다…,Fri Feb 09 06:10:10 +0000 2018
exusehun_,@GCxSEOLHYUN just kidding babe you can reply me whatever you want 💞,Fri Feb 09 10:07:57 +0000 2018
Rdm_sunilove,@6_sub_0411 01 선팔했어요,Fri Feb 09 02:57:37 +0000 2018
estellepark,안정환이 축구 레전드래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Fri Feb 09 13:05:15 +0000 2018
jihyobe,@rouzmio Good,Fri Feb 09 11:35:15 +0000 2018
KateYeon_twt,"Good morning everyone, I just woke up♡
#iHeartAwards #BestFanArmy #BTSArmy @BTS_twt",Sat Feb 10 00:27:13 +0000 2018
ongchengE,"RT @Windfall0825: 2.7 롯데리아
#옹성우 #ongseongwoo https://t.co/sLi3WgFnsd",Fri Feb 09 14:45:01 +0000 2018
